"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Torreón Residencial",5599,562,354,4581,931,4199,354,0.347740667976424,4019,7.15124555160142,931,0.306025244105739,0.139835780044787
