"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Ejido La Unión",4873,344,203,3308,1452,3059,203,0.129712460063898,2964,8.61627906976744,1452,0.541026479241582,0.116059379217274
