"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Moctezuma",3619,525,351,2711,872,2350,351,0.386563876651982,2186,4.16380952380952,872,0.520425531914894,0.240164684354986
