"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","La Fuente",6179,587,310,4940,1076,4589,310,0.250201775625504,4353,7.41567291311755,1076,0.302026585312704,0.134849529060418
