"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","La Dalia",4351,219,112,3236,1106,3105,112,0.100448430493274,3017,13.7762557077626,1106,0.392270531400966,0.072588664235996
