"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Ejido La Partida",3994,348,209,2758,1154,2512,209,0.169093851132686,2410,6.92528735632184,1154,0.542595541401274,0.144398340248963
