"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","División del Norte",4773,333,214,3295,1467,3064,214,0.144790257104195,2962,8.89489489489489,1467,0.548629242819843,0.112424037812289
