"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Residencial Las Torres",5923,439,272,4491,1263,4196,272,0.189944134078212,4052,9.23006833712984,1263,0.36582459485224,0.108341559723593
