"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Villa Florida",2697,176,95,2038,611,1937,95,0.144157814871017,1862,10.5795454545455,611,0.364481156427465,0.0945220193340494
