"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","San Felipe",3771,183,96,2683,1018,2555,96,0.0882352941176471,2500,13.6612021857923,1018,0.43600782778865,0.0732
