"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Monte Real",7297,53,20,4439,2756,4383,20,0.00699790062981106,4386,82.7547169811321,2756,0.633356148756559,0.0120839033287734
