"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","La Dalia Oriente",3863,144,78,2859,986,2768,78,0.0776892430278884,2715,18.8541666666667,986,0.384393063583815,0.0530386740331492
