"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Residencial del Norte",8505,308,186,6004,2406,5817,186,0.0743702518992403,5696,18.4935064935065,2406,0.44559051057246,0.0540730337078652
