"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Tercero de Cobián (Centro)",9277,1839,1364,7318,1549,5931,1364,0.696273608984176,5479,2.97933659597607,1549,0.491148204350025,0.335645190728235
