"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Villas Saltillo 400 - Palmas Aeropuerto",395,15,11,274,100,263,11,0.0909090909090909,259,17.2666666666667,100,0.422053231939163,0.0579150579150579
