"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Vencedora",2182,321,229,1609,541,1375,229,0.399650959860384,1288,4.01246105919003,541,0.56,0.249223602484472
