"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Los Nogales",697,177,105,516,88,411,105,0.580110497237569,339,1.91525423728814,88,0.469586374695864,0.52212389380531
