"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Estrella",3210,623,374,2612,429,2228,374,0.625418060200669,1989,3.19261637239165,429,0.360412926391382,0.313222724987431
