"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Segundo de Cobián (Centro)",8015,1765,1287,6416,1290,5115,1287,0.804878048780488,4651,2.63512747875354,1290,0.503812316715542,0.379488282089873
