"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Bugambilias",450,82,50,360,90,310,50,0.555555555555556,278,3.39024390243902,90,0.451612903225806,0.294964028776978
