"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Primera Rinconada de La Unión",837,111,72,596,230,514,72,0.298755186721992,485,4.36936936936937,230,0.587548638132296,0.228865979381443
