"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Gustavo Díaz Ordaz",505,67,46,361,98,308,46,0.319444444444444,294,4.38805970149254,98,0.467532467532468,0.227891156462585
