"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Latinoamericano",5980,185,104,3643,1424,3507,104,0.0445014976465554,3458,18.6918918918919,1424,0.4357000285144,0.0534991324465009
