"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Hogares Ferrocarrileros",1719,268,168,1328,349,1149,168,0.429667519181586,1060,3.95522388059702,349,0.449956483899043,0.252830188679245
