"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Granjas San Isidro",461,67,49,288,23,233,49,0.283236994219653,221,3.29850746268657,23,0.309012875536481,0.30316742081448
