"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Villa Romana",139,4,3,85,34,82,3,0.0555555555555556,81,20.25,34,0.451219512195122,0.0493827160493827
