"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Justo Sierra",120,13,12,81,30,68,12,0.307692307692308,68,5.23076923076923,30,0.617647058823529,0.191176470588235
