"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Ampliación Los Nogales",1460,280,162,1135,283,972,162,0.498461538461538,855,3.05357142857143,283,0.457818930041152,0.327485380116959
