"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Quintas Isabela",28,6,5,22,6,17,5,0.833333333333333,16,2.66666666666667,6,0.647058823529412,0.375
