"","colonia","pobtotn","p_60ymasn","p_65_masn","p_15ymasn","pob_014n","pob15_64n","pob65_masn","ienv","pob15a59","apoypot","pobmen15","indepdem","reladep"
"1","Jardines Del Sol",988,3,0,605,350,600,0,0,602,200.666666666667,350,0.583333333333333,0.00498338870431894
